województwo;powiat;gmina;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;język polski liczba zdających;język polski wynik średni (%);język polski odchylenie standardowe (%);język polski mediana (%);język polski modalna (%);matematyka liczba zdających;matematyka wynik średni (%);matematyka odchylenie standardowe (%);matematyka mediana (%);matematyka modalna (%);język angielski liczba zdających;język angielski wynik średni (%);język angielski odchylenie standardowe (%);język angielski mediana (%);język angielski modalna (%);język francuski liczba zdających;język francuski wynik średni (%);język francuski odchylenie standardowe (%);język francuski mediana (%);język francuski modalna (%);język hiszpański liczba zdających;język hiszpański wynik średni (%);język hiszpański odchylenie standardowe (%);język hiszpański mediana (%);język hiszpański modalna (%);język niemiecki liczba zdających;język niemiecki wynik średni (%);język niemiecki odchylenie standardowe (%);język niemiecki mediana (%);język niemiecki modalna (%);język rosyjski liczba zdających;język rosyjski wynik średni (%);język rosyjski odchylenie standardowe (%);język rosyjski mediana (%);język rosyjski modalna (%);język włoski liczba zdających;język włoski wynik średni (%);język włoski odchylenie standardowe (%);język włoski mediana (%);język włoski modalna (%)
Łódzkie;Piotrkowski;Sulejów;Obszar wiejski;1010095;17513;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PRZYJACIÓŁ PRZYRODY WE WŁODZIMIERZOWIE;Włodzimierzów;ul. Łęczyńska 8;63;52;18;53;64;63;55;28;52;32;62;53;31;49;13;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Sulejów;Obszar wiejski;1010095;17512;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ŁĘCZNIE;Łęczno;12;30;65;14;67;53;30;50;29;46;20;30;47;26;41;36;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Sulejów;Obszar wiejski;1010095;6545;dla młodzieży;Nie;SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH W KLEMENTYNOWIE;Klementynów;1;12;69;14;69;60;12;26;16;22;12;12;29;23;17;15;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wola Krzysztoporska;Gmina wiejska;1010102;60322;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. GEN.LUDWIKA CZYŻEWSKIEGO W WOLI KRZYSZTOPORSKIEJ;Wola Krzysztoporska;ul. Tadeusza Kościuszki 32;52;66;14;66;64;52;66;27;70;96;52;65;27;72;29;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wola Krzysztoporska;Gmina wiejska;1010102;60543;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PAPIEŻA JANA PAWŁA II;Bogdanów;ul. ks. Kanonika Mieczysława Kozakowskiego 3;10;49;20;55;;10;44;30;30;12;10;51;30;46;22;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wola Krzysztoporska;Gmina wiejska;1010102;60549;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PREZYDENTA RP LECHA KACZYŃSKIEGO W BUJNACH;Bujny;ul. Piotrkowska 104;14;62;15;63;53;14;49;26;44;24;14;51;31;36;29;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wola Krzysztoporska;Gmina wiejska;1010102;60559;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W PARZNIEWICACH;Parzniewice;31;17;40;19;44;40;17;43;26;32;20;16;45;29;39;;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wola Krzysztoporska;Gmina wiejska;1010102;60540;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KRZYŻANOWIE;Krzyżanów;55;13;70;13;71;78;13;60;29;68;28;13;60;33;53;42;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wola Krzysztoporska;Gmina wiejska;1010102;43884;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. MARIANA WIEWIÓROWSKIEGO W GOMULINIE;Gomulin;ul. Szkolna 2;33;68;16;71;71;33;62;30;68;84;33;64;29;75;22;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wolbórz;Miasto;1010114;48570;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA JAGIEŁŁY W WOLBORZU;Wolbórz;ul. Modrzewskiego 105;75;71;15;73;67;75;55;25;52;44;75;67;26;73;93;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wolbórz;Obszar wiejski;1010115;48569;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGOW GOLESZACH DUŻYCH;Golesze Duże;23;16;71;15;75;60;16;60;30;56;24;16;68;31;75;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wolbórz;Obszar wiejski;1010115;132054;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MIRY I TADEUSZA SYGIETYŃSKICH W PROSZENIU;Proszenie;98;9;57;17;56;42;9;43;25;36;36;9;37;29;27;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Piotrkowski;Wolbórz;Obszar wiejski;1010115;48568;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KOMORNIKACH;Komorniki;99;13;71;17;73;73;13;53;30;48;28;13;49;28;36;36;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Dalików;Gmina wiejska;1011012;84144;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W DALIKOWIE;Dalików;ul. Łęczycka 3;37;54;18;56;62;37;43;27;36;16;37;42;27;31;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Dalików;Gmina wiejska;1011012;84146;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PROF. MIECZYSŁAWA SZYMCZAKA W DOMANIEWIE;Domaniew;42;23;46;21;51;62;23;35;23;24;16;22;47;31;44;13;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Pęczniew;Gmina wiejska;1011022;106093;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KAZIMIERZA DEKI-DECZYŃSKIEGO W PĘCZNIEWIE;Pęczniew;ul. Główna 15;46;53;15;56;56;46;57;29;64;24;46;49;31;36;25;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Poddębice;Miasto;1011034;81349;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. LOTNIKÓW POLSKICH W PODDĘBICACH;Poddębice;ul. Polna 36;140;53;18;53;53;140;55;29;60;24;137;66;29;71;96;;;;;;;;;;;3;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Poddębice;Obszar wiejski;1011035;81347;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BAŁDRZYCHOWIE;Bałdrzychów;13A;15;57;18;58;73;15;53;29;60;12;15;64;29;80;22;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Poddębice;Obszar wiejski;1011035;81344;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W NIEMYSŁOWIE;Niemysłów;32;11;71;14;76;76;11;74;20;80;64;11;91;5;93;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Poddębice;Obszar wiejski;1011035;83636;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PORCZYNACH;Porczyny;25;3;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Uniejów;Miasto;1011044;46576;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.BOHATERÓW WRZEŚNIA 1939R. W UNIEJOWIE;Uniejów;ul. Kościelnicka 26/28;68;56;19;60;49;68;52;29;44;20;67;55;31;55;27;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Uniejów;Obszar wiejski;1011045;28563;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.M.SKŁODOWSKIEJ-CURIE W WILAMOWIE;Wilamów;50;13;40;22;42;;13;43;26;32;16;13;40;29;27;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Uniejów;Obszar wiejski;1011045;28694;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.PŁK PIL.SZCZEPANA ŚCIBIORA W WIELENINIE;Wielenin-Kolonia;30A;16;53;21;62;33;16;58;27;66;92;16;51;28;46;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Wartkowice;Gmina wiejska;1011052;55546;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W WARTKOWICACH;Wartkowice;ul. Legionów Polskich 5;44;47;23;49;49;44;34;23;28;16;44;38;26;27;24;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Wartkowice;Gmina wiejska;1011052;44060;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KŁÓDNEJ;Jadwisin;3;21;51;15;49;47;21;60;25;68;56;21;59;27;64;42;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Poddębicki;Zadzim;Gmina wiejska;1011062;14960;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZADZIMIU;Kazimierzew;38;45;56;19;60;58;45;33;24;28;20;38;61;29;68;18;;;;;;;;;;;7;30;20;25;27;;;;;;;;;;
Łódzkie;Poddębicki;Zadzim;Gmina wiejska;1011062;15018;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ZYGRACH;Zygry;71;22;44;19;47;51;22;35;25;22;16;22;55;30;47;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;71366;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. BOLESŁAWA CHROBREGO W RADOMSKU;Radomsko;ul. Piastowska 17;58;56;18;57;49;58;50;27;48;28;59;70;28;85;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;71367;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 2 IM. TADEUSZA KOŚCIUSZKI W RADOMSKU;Radomsko;ul. Piłsudskiego 22;48;61;21;60;51;48;53;32;54;96;49;63;32;58;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;65193;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. MIESZKA I W RADOMSKU;Radomsko;ul. Marii Dąbrowskiej 27;35;57;22;62;62;35;51;29;56;56;34;58;33;59;11;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;71369;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 6 IM. WŁADYSŁAWA BRONIEWSKIEGO W RADOMSKU;Radomsko;ul. Świętej Jadwigi Królowej 20;77;60;17;64;71;77;63;26;68;84;76;67;29;76;100;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;65195;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 8 IM. PRZYJACIÓŁ DZIECI W RADOMSKU;Radomsko;ul. Reja 81;17;56;15;56;49;17;58;23;52;36;17;67;27;75;31;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;71371;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 9 IM. HENRYKA SIENKIEWICZA;Radomsko;ul. Rolna 65;95;62;15;62;73;95;61;28;64;96;95;77;28;89;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;71372;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 10 W RADOMSKU;Radomsko;ul. Makuszyńskiego 25;28;62;19;66;42;28;66;31;78;100;27;77;27;91;91;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;71368;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 4 IM. WŁADYSŁAWA STANISŁAWA REYMONTA W RADOMSKU;Radomsko;ul. Szkolna 4;57;56;19;60;64;57;48;29;44;16;57;64;32;78;93;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;65194;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. MIKOŁAJA KOPERNIKA W RADOMSKU;Radomsko;ul. Narutowicza 207;26;51;16;51;69;26;58;29;60;92;26;64;30;71;53;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina miejska;1012011;71370;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 7 IM. ROMUALDA TRAUGUTTA W RADOMSKU;Radomsko;ul. 11 Listopada 16;69;68;11;69;60;69;65;26;68;96;68;72;27;84;98;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Dobryszyce;Gmina wiejska;1012022;34575;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W DOBRYSZYCACH;Dobryszyce;ul. Leśna 1;37;63;17;64;64;37;46;29;40;12;37;55;29;53;22;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Dobryszyce;Gmina wiejska;1012022;34577;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W BLOKU DOBRYSZYCE;Blok Dobryszyce;ul. Kolejowa 24;13;49;17;42;38;13;48;25;52;52;13;58;32;47;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Gidle;Gmina wiejska;1012032;91952;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PŁAWNIE;Pławno;ul. Przedborska 4;17;55;18;58;53;17;55;26;52;80;17;71;30;87;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Gidle;Gmina wiejska;1012032;89387;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. J. PIŁSUDSKIEGO W GIDLACH;Gidle;ul. Szkolna 7;41;62;10;64;69;41;54;27;52;20;42;69;26;77;85;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Gidle;Gmina wiejska;1012032;91951;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W CIĘŻKOWICACH;Ciężkowice;36;9;42;14;44;53;9;45;15;52;52;9;41;26;27;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Gomunice;Gmina wiejska;1012042;88061;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GOMUNICACH;Gomunice;ul. Słowackiego 12;59;53;18;56;62;59;52;28;44;28;57;57;30;62;82;;;;;;;;;;;2;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Gomunice;Gmina wiejska;1012042;83446;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOLESŁAWA PRUSA W CHRZANOWICACH;Chrzanowice;ul. Włodzimierza Łuckiego 16;16;62;16;62;62;16;61;23;62;84;16;58;32;56;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Kamieńsk;Miasto;1012054;70474;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KAMIEŃSKU;Kamieńsk;ul. Sportowa 8;66;52;24;55;67;66;51;27;48;28;66;57;30;62;31;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Kamieńsk;Obszar wiejski;1012055;70594;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.JÓZEFA ADAMOWSKIEGO W GORZĘDOWIE;Gorzędów;ul. Józefa Adamowskiego 7;14;64;15;67;60;14;54;29;44;28;14;63;30;70;84;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Kobiele Wielkie;Gmina wiejska;1012062;69391;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA STANISŁAWA REYMONTA W KOBIELACH WIELKICH;Kobiele Wielkie;ul. Szkolna 4;42;66;15;69;76;42;61;30;72;96;42;67;26;73;75;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Kobiele Wielkie;Gmina wiejska;1012062;69163;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ORZECHOWIE;Orzechów;2;17;68;16;71;56;17;64;33;80;96;17;76;33;93;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Kodrąb;Gmina wiejska;1012072;70856;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KODRĘBIE;Kodrąb;ul. Leśna 2;56;61;20;63;64;56;45;29;40;16;56;51;30;45;31;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Kodrąb;Gmina wiejska;1012072;26173;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W RZEJOWICACH;Kolonia Rzejowice;91;8;58;14;58;;8;45;27;44;;8;40;28;24;18;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Lgota Wielka;Gmina wiejska;1012082;60943;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. M. KONOPNICKIEJ W LGOCIE WIELKIEJ;Lgota Wielka;ul. Szkolna 3;35;51;12;53;64;35;62;26;72;76;35;61;28;64;42;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Lgota Wielka;Gmina wiejska;1012082;58154;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BRUDZICACH;Brudzice;ul. Radomszczańska 1;9;52;10;49;44;9;41;24;32;64;9;56;20;58;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Lgota Wielka;Gmina wiejska;1012082;60258;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W WOLI BLAKOWEJ;Wola Blakowa;39;14;64;15;65;58;14;51;28;48;20;14;65;28;70;29;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Ładzice;Gmina wiejska;1012092;262481;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W RADZIECHOWICACH;Radziechowice Drugie;ul. Szkolna 5;12;59;20;67;;12;62;28;72;16;12;42;26;31;31;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Ładzice;Gmina wiejska;1012092;34517;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚWIĘTEGO JANA PAWŁA II W JEDLNIE;Jedlno Pierwsze;33A;25;62;13;62;62;25;39;27;24;24;25;48;30;35;18;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Ładzice;Gmina wiejska;1012092;49250;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STOBIECKU SZLACHECKIM;Stobiecko Szlacheckie;24A;28;64;14;64;60;28;61;26;64;92;28;63;27;71;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Masłowice;Gmina wiejska;1012102;113578;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W STRZELCACH MAŁYCH;Strzelce Małe;33;64;53;17;53;64;64;52;28;52;24;61;47;28;36;16;;;;;;;;;;;3;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Przedbórz;Miasto;1012114;73718;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KAZIMIERZA WIELKIEGO W PRZEDBORZU;Przedbórz;ul. Mostowa 35A;75;58;18;58;47;75;64;25;68;44;75;70;25;76;87;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Przedbórz;Obszar wiejski;1012115;69791;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GÓRACH MOKRYCH;Góry Mokre;94a;11;53;20;56;36;11;54;33;68;16;10;52;29;46;78;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina wiejska;1012122;31154;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STRZAŁKOWIE;Strzałków;ul. Kolumba 2;24;54;19;59;49;24;52;25;44;36;25;49;30;40;13;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina wiejska;1012122;31022;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PŁOSZOWIE;Płoszów;ul. Radomszczańska 41;11;63;14;67;58;11;49;25;52;52;11;68;32;84;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina wiejska;1012122;30807;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KIETLINIE;Kietlin;ul. Radomszczańska 61;12;55;16;60;60;12;54;25;56;56;12;57;24;61;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina wiejska;1012122;30419;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W DZIEPÓŁCI;Dziepółć;97;5;64;16;62;62;5;52;26;40;40;5;58;30;64;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Radomsko;Gmina wiejska;1012122;31251;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SZCZEPOCICACH;Szczepocice Rządowe;19c;10;50;16;49;47;10;37;19;34;20;10;46;30;29;18;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Wielgomłyny;Gmina wiejska;1012132;60142;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W WIELGOMŁYNACH;Wielgomłyny;ul. Radomszczańska 9;36;53;15;57;62;36;58;26;56;56;36;50;25;50;58;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Wielgomłyny;Gmina wiejska;1012132;58988;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ZAGÓRZU;Zagórze;30;9;54;13;60;67;9;63;21;68;44;9;40;27;35;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Wielgomłyny;Gmina wiejska;1012132;58986;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JAROSŁAWA DĄBROWSKIEGO W KRZĘTOWIE;Krzętów;ul. Stodolna 22;14;55;16;56;53;14;31;22;22;20;14;33;21;24;16;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Żytno;Gmina wiejska;1012142;80401;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ŻYTNIE;Żytno;ul. Ogrodowa 16;31;60;22;64;67;31;43;31;28;88;26;49;31;38;18;;;;;;;;;;;5;27;3;25;25;;;;;;;;;;
Łódzkie;Radomszczański;Żytno;Gmina wiejska;1012142;80400;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SILNICZCE;Silniczka;ul. Główna 9;16;53;14;55;58;16;43;25;36;16;16;36;28;22;16;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Radomszczański;Żytno;Gmina wiejska;1012142;80842;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BORZYKOWEJ;Borzykowa;ul. Szkolna 12;24;54;13;51;51;24;40;26;30;24;24;24;12;20;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Rawski;Rawa Mazowiecka;Gmina miejska;1013011;43637;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI;Rawa Mazowiecka;ul. Kościuszki 19;119;58;19;62;64;119;62;29;68;96;119;66;32;80;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Rawski;Rawa Mazowiecka;Gmina miejska;1013011;16203;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. MARII KONOPNICKIEJ;Rawa Mazowiecka;ul. Miła 2;96;58;19;58;58;96;59;31;68;24;96;72;29;85;95;;;;;;;;;;;;;;;;1;;;;;;;;;
Łódzkie;Rawski;Rawa Mazowiecka;Gmina miejska;1013011;43803;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. KORNELA MAKUSZYŃSKIEGO;Rawa Mazowiecka;ul. Kazimierza Wielkiego 28;70;58;16;59;71;70;67;29;80;96;69;68;26;76;96;;;;;;;;;;;;;;;;2;;;;;;;;;
Łódzkie;Rawski;Biała Rawska;Miasto;1013024;48803;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W BIAŁEJ RAWSKIEJ;Biała Rawska;ul. Mickiewicza 22/24;68;58;16;60;69;68;49;27;44;20;68;58;31;62;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Rawski;Biała Rawska;Obszar wiejski;1013025;80744;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II Z ODDZIAŁAMI INTEGRACYJNYMI W LESIEWIE;Wólka Lesiewska;21;8;56;8;52;51;8;34;25;28;28;8;45;29;36;24;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Rawski;Biała Rawska;Obszar wiejski;1013025;83711;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W STAREJ WSI;Stara Wieś;17;9;54;10;51;51;9;45;26;44;16;9;39;25;31;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Rawski;Biała Rawska;Obszar wiejski;1013025;50437;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTANIA WARSZAWSKIEGO W BŁAŻEJEWICACH;Błażejewice;10a;11;54;18;60;67;11;49;34;44;92;11;48;30;29;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Rawski;Biała Rawska;Obszar wiejski;1013025;53640;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W CHODNOWIE;Chodnów;1;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Rawski;Biała Rawska;Obszar wiejski;1013025;49601;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. STEFANA KARDYNAŁA WYSZYŃSKIEGO W PACHACH;Pachy;25;10;60;8;59;56;10;75;29;86;100;9;65;31;73;100;;;;;;;;;;;;;;;;1;;;;;;;;;
Łódzkie;Rawski;Biała Rawska;Obszar wiejski;1013025;48805;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W BABSKU;Babsk;ul. Lipowa 12;15;61;21;58;58;15;61;29;48;40;13;72;31;80;98;;;;;;;;;;;;;;;;2;;;;;;;;;
