województwo,powiat,gmina,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,język polski liczba zdających,język polski wynik średni (%),język polski odchylenie standardowe (%),język polski mediana (%),język polski modalna (%),matematyka liczba zdających,matematyka wynik średni (%),matematyka odchylenie standardowe (%),matematyka mediana (%),matematyka modalna (%),język angielski liczba zdających,język angielski wynik średni (%),język angielski odchylenie standardowe (%),język angielski mediana (%),język angielski modalna (%),język francuski liczba zdających,język francuski wynik średni (%),język francuski odchylenie standardowe (%),język francuski mediana (%),język francuski modalna (%),język hiszpański liczba zdających,język hiszpański wynik średni (%),język hiszpański odchylenie standardowe (%),język hiszpański mediana (%),język hiszpański modalna (%),język niemiecki liczba zdających,język niemiecki wynik średni (%),język niemiecki odchylenie standardowe (%),język niemiecki mediana (%),język niemiecki modalna (%),język rosyjski liczba zdających,język rosyjski wynik średni (%),język rosyjski odchylenie standardowe (%),język rosyjski mediana (%),język rosyjski modalna (%),język włoski liczba zdających,język włoski wynik średni (%),język włoski odchylenie standardowe (%),język włoski mediana (%),język włoski modalna (%)
Łódzkie,Opoczyński,Białaczów,Gmina wiejska,1007012,16790,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W BIAŁACZOWIE,Białaczów,ul. Szkolna 36,24,62,13,63,71,24,43,21,40,40,24,62,25,66,53,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Białaczów,Gmina wiejska,1007012,16792,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA MAŁACHOWSKIEGO W PETRYKOZACH,Petrykozy,1,19,63,11,64,76,19,45,27,36,20,19,60,23,62,51,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Białaczów,Gmina wiejska,1007012,16793,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SKRONINIE IM. ŚW. JANA PAWŁA II,Skronina,156,17,41,16,42,42,17,37,25,28,16,17,52,32,35,29,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Białaczów,Gmina wiejska,1007012,16791,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA W MIEDZNEJ DREWNIANEJ,Miedzna Drewniana,259,14,65,13,63,51,14,43,24,40,44,14,74,22,83,85,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Drzewica,Miasto,1007024,17786,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W DRZEWICY,Drzewica,ul. Szkolna 18,82,60,17,60,58,82,52,29,48,24,83,55,30,53,29,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Drzewica,Obszar wiejski,1007025,17783,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W DOMASZNIE,Domaszno,31,13,73,12,76,76,13,44,26,36,24,13,59,22,65,58,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Drzewica,Obszar wiejski,1007025,17785,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BRZUSTOWCU,Brzustowiec,152,13,63,14,67,67,13,50,20,48,36,13,46,25,44,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Drzewica,Obszar wiejski,1007025,17784,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W RADZICACH DUŻYCH,Radzice Duże,169,17,52,17,56,40,17,32,16,28,16,17,42,24,33,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Drzewica,Obszar wiejski,1007025,17781,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W IDZIKOWICACH,Idzikowice,30b,13,52,22,62,42,13,32,19,28,20,13,50,31,53,53,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Mniszków,Gmina wiejska,1007032,23265,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. PŁK. W. KUCHARSKIEGO ""WICHRA"" W BŁOGIEM RZĄDOWYM",Błogie Rządowe,39,15,66,15,62,44,15,54,31,52,16,15,48,24,38,38,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Mniszków,Gmina wiejska,1007032,23266,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BUKOWCU NAD PILICĄ,Bukowiec nad Pilicą,34,7,66,8,69,,7,64,26,68,92,7,68,22,75,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Mniszków,Gmina wiejska,1007032,134000,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MNISZKOWIE,Mniszków,ul. Piotrkowska 72,21,58,21,60,60,21,36,22,32,32,21,44,30,27,25,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Miasto,1007044,69889,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W OPOCZNIE IM. KORNELA MAKUSZYŃSKIEGO,Opoczno,ul. Marii Curie-Skłodowskiej 5,155,62,17,64,67,155,52,26,48,20,155,68,26,75,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Miasto,1007044,69891,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KAZIMIERZA WIELKIEGO W OPOCZNIE,Opoczno,ul. Inowłodzka 3,45,58,23,62,62,45,50,28,52,16,45,55,27,56,35,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,69885,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MROCZKOWIE GOŚCINNYM,Mroczków Gościnny,50,14,64,15,65,56,14,36,23,30,16,14,55,30,54,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Miasto,1007044,69896,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 W OPOCZNIE IM. HENRYKA SIENKIEWICZA,Opoczno,ul. Armii Krajowej 1,87,66,20,71,80,87,47,26,40,20,85,61,26,64,95,,,,,,,,,,,2,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,69883,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA SYGIETYŃSKIEGO W BUKOWCU OPOCZYŃSKIM,Bukowiec Opoczyński,74,5,71,8,76,76,5,62,22,60,,5,62,32,80,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,49322,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM.ODDZIAŁU PARTYZANCKIEGO AK ""DOLINIACY"" W LIBISZOWIE",Libiszów,64,28,71,16,70,69,28,63,28,64,24,28,49,26,54,58,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,262426,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WYGNANOWIE,Wygnanów,57,15,65,14,71,71,15,40,17,44,28,15,57,24,58,58,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,49323,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SIELCU,Sielec,40,7,65,13,64,64,7,53,19,44,40,7,57,22,49,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,49315,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MODRZEWIU Z SIEDZIBĄ W ZIĘBOWIE,Ziębów,14,10,68,13,74,78,10,52,26,44,44,10,49,26,43,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,49321,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W JANUSZEWICACH,Januszewice,67,5,50,5,49,49,5,71,28,80,80,5,51,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,69887,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OGONOWICACH IM. ARMII KRAJOWEJ,Ogonowice,207A,14,68,18,75,78,14,54,34,60,16,14,60,28,62,96,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,49318,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KRAŚNICY,Kraśnica,57,13,78,8,78,69,13,49,23,44,24,13,57,25,47,47,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Obszar wiejski,1007045,49320,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W BIELOWICACH,Bielowice,56,18,62,19,66,76,18,40,27,32,16,18,55,32,57,13,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Opoczno,Miasto,1007044,133422,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W OPOCZNIE,Opoczno,ul. Partyzantów 1a,37,76,15,78,73,37,55,29,52,100,37,66,29,75,98,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Paradyż,Gmina wiejska,1007052,90236,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SOKOŁOWIE,Grzymałów,38,11,58,18,67,69,11,31,20,24,24,11,43,25,42,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Paradyż,Gmina wiejska,1007052,90234,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. ODDZIAŁU PARTYZANCKIEGO ARMII KRAJOWEJ ""BŁYSK"" W PARADYŻU",Paradyż,ul. Przedborska 29,30,59,19,62,73,30,46,26,42,32,30,50,24,48,24,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Paradyż,Gmina wiejska,1007052,90237,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO PRYMASA TYSIĄCLECIA W WÓJCINIE,Wójcin A,16,16,65,15,66,36,16,52,27,42,32,16,58,28,57,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Poświętne,Gmina wiejska,1007062,85935,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA III SOBIESKIEGO W POŚWIĘTNEM,Poświętne,ul. Szkolna 2A,26,54,21,51,47,26,55,33,46,92,26,44,25,37,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Poświętne,Gmina wiejska,1007062,272495,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DĘBIE,Dęba,80,14,57,15,59,60,14,58,27,58,24,14,49,25,43,31,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,262552,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W PRYMUSOWEJ WOLI,Prymusowa Wola,6,11,63,15,62,58,11,59,22,48,48,11,55,24,47,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,51832,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SŁAWNIE,Sławno,ul. Szkolna 10,18,63,16,67,38,18,64,16,58,52,17,68,14,67,53,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,262551,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KAZIMIERZA WIELKIEGO W SZADKOWICACH,Szadkowice,38A,14,66,8,67,73,14,59,21,60,24,14,67,23,74,84,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,51813,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W CELESTYNOWIE,Celestynów,24,6,46,14,48,,6,63,13,62,48,6,42,21,34,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,47620,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W KAMIENIU,Kamień,64,14,79,12,81,87,14,53,30,44,28,14,46,31,33,20,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,51830,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. WANDY I HENRYKA OSSOWSKICH W KUNICACH,Kunice,62a,11,72,9,71,71,11,76,23,88,88,11,65,22,60,55,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,47512,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W KOZENINIE,Kozenin,34,13,78,10,80,64,13,65,17,64,40,13,72,23,80,80,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Sławno,Gmina wiejska,1007072,51847,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W ZACHORZOWIE,Zachorzów,62,19,65,19,71,51,19,56,25,60,72,19,76,26,82,80,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Żarnów,Gmina wiejska,1007082,14744,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JULIANA BARTOSZEWICZA W ŻARNOWIE,Żarnów,ul. Przedborska 10,54,62,17,60,60,54,46,28,36,24,54,57,29,57,20,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Opoczyński,Żarnów,Gmina wiejska,1007082,62334,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W KLEWIE,Klew,38,8,73,13,74,71,8,37,26,24,20,8,37,29,21,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Dobroń,Gmina wiejska,1008042,25806,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DOBRONIU,Dobroń,ul. Sienkiewicza 39,55,59,19,58,56,55,51,27,48,16,53,69,28,76,93,,,,,,,,,,,3,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Dobroń,Gmina wiejska,1008042,25858,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA STANISŁAWA REYMONTA W MOGILNIE DUŻYM,Mogilno Duże,21,19,64,11,67,64,19,50,27,40,24,19,56,22,51,47,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Dobroń,Gmina wiejska,1008042,29035,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JADWIGI WAJSÓWNY W CHECHLE DRUGIM,Chechło Drugie,ul. Lipowa 1,21,61,12,64,67,21,38,25,36,16,21,53,26,47,25,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Dłutów,Gmina wiejska,1008032,69793,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DŁUTOWIE PRZY ZESPOLE SZKOLNO- PRZEDSZKOLNYM W DŁUTOWIE,Dłutów,ul. Główna 9,49,67,16,67,56,49,51,27,52,24,52,61,28,71,22,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Konstantynów Łódzki,Gmina miejska,1008011,83425,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KRÓLOWEJ JADWIGI W KONSTANTYNOWIE ŁÓDZKIM,Konstantynów Łódzki,ul. Łódzka 117,50,70,13,69,64,50,57,27,52,24,50,81,21,89,96,,,,,,,,,,,,,,,,2,,,,,,,,,
Łódzkie,Pabianicki,Konstantynów Łódzki,Gmina miejska,1008011,83426,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. BOLESŁAWA ŚCIBIORKA W KONSTANTYNOWIE ŁÓDZKIM,Konstantynów Łódzki,ul. Jana Kilińskiego 75,29,72,12,73,78,29,63,25,68,92,29,79,19,87,89,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Konstantynów Łódzki,Gmina miejska,1008011,48933,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. I ARMII WOJSKA POLSKIEGO W KONSTANTYNOWIE ŁÓDZKIM,Konstantynów Łódzki,ul. Sadowa 5/7,119,67,18,69,58,119,54,30,48,24,119,67,28,76,98,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Konstantynów Łódzki,Gmina miejska,1008011,124931,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 6 W ZAKŁADZIE POPRAWCZYM I SCHRONISKU DLA NIELETNICH W KONSTANTYNOWIE ŁÓDZKIM,Konstantynów Łódzki,ul. Ignacew 9,6,12,6,10,7,6,17,8,16,16,6,18,4,17,16,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Ksawerów,Gmina wiejska,1008052,38766,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. DR HENRYKA JORDANA W KSAWEROWIE,Ksawerów,ul. Zachodnia 33,68,69,13,72,78,68,67,29,72,96,68,77,21,85,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Ksawerów,Gmina wiejska,1008052,37676,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. IGORA SIKIRYCKIEGO W WOLI ZARADZYŃSKIEJ,Wola Zaradzyńska,ul. mjr. Hubala 55,33,67,11,69,69,33,54,28,52,20,33,68,26,76,27,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Lutomiersk,Obszar wiejski,1008065,59818,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W SZYDŁOWIE,Szydłów,1,27,67,21,67,53,27,36,24,28,20,27,52,34,42,15,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Lutomiersk,Miasto,1008064,111078,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W LUTOMIERSKU,Lutomiersk,ul. Piłsudskiego 1,66,64,15,64,64,66,55,32,54,88,66,63,33,76,96,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Lutomiersk,Obszar wiejski,1008065,47264,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W KAZIMIERZU,Kazimierz,ul. Sienkiewicza 25,25,62,19,67,67,25,64,30,72,96,26,67,25,65,58,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57326,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM.KAZIMIERZA PROMYKA,Pabianice,ul. gen. Kazimierza Pułaskiego 22/24,57,66,15,67,67,57,61,25,64,24,57,70,26,78,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,133393,dla młodzieży,Nie,SZKOŁA PODSTAWOWA IM.ŚW. WINCENTEGO A PAULO,Pabianice,ul. Zamkowa 39,19,66,18,71,71,19,73,25,80,80,19,82,20,91,93,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,196282,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 15 IM. ARMII KRAJOWEJ W PABIANICACH,Pabianice,ul. Marii Skłodowskiej-Curie 5,31,58,18,60,64,31,42,24,32,28,31,59,30,67,24,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,196284,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 16 Z ODDZIAŁAMI INTEGRACYJNYMI IM. TADEUSZA KOŚCIUSZKI W PABIANICACH,Pabianice,ul. 20 Stycznia 9/13,83,66,17,69,73,83,57,30,56,16,83,72,27,78,100,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57324,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM.MIKOŁAJA KOPERNIKA,Pabianice,ul. Mokra 28/34,159,65,16,67,62,159,62,27,60,48,157,74,25,84,96,,,,,,,,,,,2,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57327,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM.GRZEGORZA PIRAMOWICZA,Pabianice,ul. Zamkowa 65,37,58,14,56,56,37,33,25,24,12,37,59,26,69,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57340,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JADWIGI WAJSÓWNY W PABIANICACH,Pabianice,ul. ks. Piotra Skargi 30,27,45,18,49,56,27,27,13,28,28,28,51,31,41,4,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57328,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA DŁUGOSZA,Pabianice,ul. Partyzancka 56A,35,64,11,64,60,35,67,24,68,60,31,79,21,89,95,,,,,,,,,,,4,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57329,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 13 IM. STEFANII SEMPOŁOWSKIEJ,Pabianice,ul. Jana Pawła II 16,76,63,19,68,62,76,58,27,60,28,75,70,26,80,96,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57330,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 14 IM. STANISŁAWA STASZICA,Pabianice,ul. Ostatnia 15a,74,65,16,69,71,74,54,29,58,60,74,73,26,85,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,57331,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 17 IM. MAŁGORZATY KOZERY - GLISZCZYŃSKIEJ,Pabianice,ul. Warszawska 65,54,64,14,64,56,54,48,24,40,32,55,68,27,71,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina miejska,1008021,271871,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""OPTIMA""",Pabianice,ul. św. Jana 33,24,40,23,36,13,24,37,27,28,16,23,63,30,62,18,,,,,,1,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina wiejska,1008072,57671,dla młodzieży,Tak,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY SZKOŁA PODSTAWOWA W PIATKOWISKU,Piątkowisko,107,41,67,12,71,78,41,61,29,56,96,41,64,29,76,87,,,,,,,,,,,,,,,,3,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina wiejska,1008072,39621,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARII SKŁODOWSKIEJ-CURIE W PAWLIKOWICACH,Pawlikowice,103,17,67,11,67,67,17,52,31,40,16,17,67,30,76,96,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina wiejska,1008072,30720,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KORNELA MAKUSZYŃSKIEGO W BYCHLEWIE,Bychlew,13,34,68,13,69,82,34,63,26,68,36,34,74,25,84,82,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pabianicki,Pabianice,Gmina wiejska,1008072,30736,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. H.CHRISTIANA ANDERSENA W PETRYKOZACH,Petrykozy,52,15,74,15,78,82,15,62,28,72,80,15,62,28,62,33,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Działoszyn,Obszar wiejski,1009015,28893,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W TRĘBACZEWIE,Trębaczew,ul. Szkolna 5,37,64,13,64,64,37,42,29,32,16,37,59,30,69,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Działoszyn,Obszar wiejski,1009015,25918,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W RACISZYNIE,Raciszyn,ul. Działoszyńska 65,29,64,15,62,60,29,46,26,44,8,29,65,29,80,82,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Działoszyn,Miasto,1009014,28888,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W DZIAŁOSZYNIE,Działoszyn,ul. Ogrodowa 3a,72,60,19,63,71,72,42,26,36,16,70,58,29,62,13,,,,,,,,,,,2,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Kiełczygłów,Gmina wiejska,1009022,110060,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W KIEŁCZYGŁOWIE,Kiełczygłów,ul. Tysiąclecia 8,31,60,17,62,69,31,53,31,44,28,31,55,29,49,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Kiełczygłów,Gmina wiejska,1009022,107577,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CHORZEWIE,Chorzew,4,11,68,10,73,64,11,72,25,80,84,11,68,25,76,76,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Nowa Brzeźnica,Gmina wiejska,1009032,9670,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA DŁUGOSZA W NOWEJ BRZEŹNICY,Nowa Brzeźnica,ul. Kościuszki 100,59,68,15,69,64,59,54,27,56,64,59,53,27,47,27,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Pajęczno,Miasto,1009044,263521,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. POLSKICH NOBLISTÓW W PAJĘCZNIE,Pajęczno,ul. Henryka Sienkiewicza 7,41,69,18,71,58,41,52,30,48,24,40,66,28,74,96,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Pajęczański,Pajęczno,Miasto,1009044,65258,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JULIANA TUWIMA W PAJĘCZNIE,Pajęczno,ul. Wiśniowa 7,82,58,19,62,58,82,55,29,56,24,77,60,28,64,96,,,,,,,,,,,5,55,19,58,,,,,,,,,,,
Łódzkie,Pajęczański,Pajęczno,Obszar wiejski,1009045,65260,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W MAKOWISKACH,Makowiska,ul. Szkolna 1,17,69,18,73,73,17,61,24,64,48,12,63,26,68,58,,,,,,,,,,,5,77,8,78,78,,,,,,,,,,
Łódzkie,Pajęczański,Rząśnia,Gmina wiejska,1009052,42855,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W RZĄŚNI,Rząśnia,ul. 1 Maja 16,38,63,14,64,64,38,46,26,44,68,38,54,30,49,45,,,,,,,,,,,,,,,,,,,,,,,,,
